ID_TIEMPO,ANIO,ID_MES,DESC_MES,ID_DIA,DESC_DIA,ID_DIA_SEMANA,ID_HORA
2384,2023,4,ABRIL,10,LUNES,0,7
2385,2023,4,ABRIL,10,LUNES,0,8
2386,2023,4,ABRIL,10,LUNES,0,9
2387,2023,4,ABRIL,10,LUNES,0,10
2388,2023,4,ABRIL,10,LUNES,0,11
2389,2023,4,ABRIL,10,LUNES,0,12
2390,2023,4,ABRIL,10,LUNES,0,13
2391,2023,4,ABRIL,10,LUNES,0,14
2392,2023,4,ABRIL,10,LUNES,0,15
2393,2023,4,ABRIL,10,LUNES,0,16
2394,2023,4,ABRIL,10,LUNES,0,17
2395,2023,4,ABRIL,10,LUNES,0,18
2396,2023,4,ABRIL,10,LUNES,0,19
2397,2023,4,ABRIL,10,LUNES,0,20
2398,2023,4,ABRIL,10,LUNES,0,21
2399,2023,4,ABRIL,10,LUNES,0,22
2400,2023,4,ABRIL,10,LUNES,0,23
2401,2023,4,ABRIL,11,MARTES,1,0
2402,2023,4,ABRIL,11,MARTES,1,1
2403,2023,4,ABRIL,11,MARTES,1,2
2404,2023,4,ABRIL,11,MARTES,1,3
2405,2023,4,ABRIL,11,MARTES,1,4
2406,2023,4,ABRIL,11,MARTES,1,5
2407,2023,4,ABRIL,11,MARTES,1,6
2408,2023,4,ABRIL,11,MARTES,1,7
2409,2023,4,ABRIL,11,MARTES,1,8
2410,2023,4,ABRIL,11,MARTES,1,9
2411,2023,4,ABRIL,11,MARTES,1,10
2412,2023,4,ABRIL,11,MARTES,1,11
2413,2023,4,ABRIL,11,MARTES,1,12
2414,2023,4,ABRIL,11,MARTES,1,13
2415,2023,4,ABRIL,11,MARTES,1,14
2416,2023,4,ABRIL,11,MARTES,1,15
2417,2023,4,ABRIL,11,MARTES,1,16
2418,2023,4,ABRIL,11,MARTES,1,17
2419,2023,4,ABRIL,11,MARTES,1,18
2420,2023,4,ABRIL,11,MARTES,1,19
2421,2023,4,ABRIL,11,MARTES,1,20
2422,2023,4,ABRIL,11,MARTES,1,21
2423,2023,4,ABRIL,11,MARTES,1,22
2424,2023,4,ABRIL,11,MARTES,1,23
2425,2023,4,ABRIL,12,MIÉRCOLES,2,0
2426,2023,4,ABRIL,12,MIÉRCOLES,2,1
2427,2023,4,ABRIL,12,MIÉRCOLES,2,2
2428,2023,4,ABRIL,12,MIÉRCOLES,2,3
2429,2023,4,ABRIL,12,MIÉRCOLES,2,4
2430,2023,4,ABRIL,12,MIÉRCOLES,2,5
2431,2023,4,ABRIL,12,MIÉRCOLES,2,6
2432,2023,4,ABRIL,12,MIÉRCOLES,2,7
2433,2023,4,ABRIL,12,MIÉRCOLES,2,8
2434,2023,4,ABRIL,12,MIÉRCOLES,2,9
2435,2023,4,ABRIL,12,MIÉRCOLES,2,10
2436,2023,4,ABRIL,12,MIÉRCOLES,2,11
2437,2023,4,ABRIL,12,MIÉRCOLES,2,12
2438,2023,4,ABRIL,12,MIÉRCOLES,2,13
2439,2023,4,ABRIL,12,MIÉRCOLES,2,14
2440,2023,4,ABRIL,12,MIÉRCOLES,2,15
2441,2023,4,ABRIL,12,MIÉRCOLES,2,16
2442,2023,4,ABRIL,12,MIÉRCOLES,2,17
2443,2023,4,ABRIL,12,MIÉRCOLES,2,18
2444,2023,4,ABRIL,12,MIÉRCOLES,2,19
2445,2023,4,ABRIL,12,MIÉRCOLES,2,20
2446,2023,4,ABRIL,12,MIÉRCOLES,2,21
2447,2023,4,ABRIL,12,MIÉRCOLES,2,22
2448,2023,4,ABRIL,12,MIÉRCOLES,2,23
2449,2023,4,ABRIL,13,JUEVES,3,0
2450,2023,4,ABRIL,13,JUEVES,3,1
2451,2023,4,ABRIL,13,JUEVES,3,2
2452,2023,4,ABRIL,13,JUEVES,3,3
2453,2023,4,ABRIL,13,JUEVES,3,4
2454,2023,4,ABRIL,13,JUEVES,3,5
2455,2023,4,ABRIL,13,JUEVES,3,6
2456,2023,4,ABRIL,13,JUEVES,3,7
2457,2023,4,ABRIL,13,JUEVES,3,8
2458,2023,4,ABRIL,13,JUEVES,3,9
2459,2023,4,ABRIL,13,JUEVES,3,10
2460,2023,4,ABRIL,13,JUEVES,3,11
2461,2023,4,ABRIL,13,JUEVES,3,12
2462,2023,4,ABRIL,13,JUEVES,3,13
2463,2023,4,ABRIL,13,JUEVES,3,14
2464,2023,4,ABRIL,13,JUEVES,3,15
2465,2023,4,ABRIL,13,JUEVES,3,16
2466,2023,4,ABRIL,13,JUEVES,3,17
2467,2023,4,ABRIL,13,JUEVES,3,18
2468,2023,4,ABRIL,13,JUEVES,3,19
2469,2023,4,ABRIL,13,JUEVES,3,20
2470,2023,4,ABRIL,13,JUEVES,3,21
2471,2023,4,ABRIL,13,JUEVES,3,22
2472,2023,4,ABRIL,13,JUEVES,3,23
2473,2023,4,ABRIL,14,VIERNES,4,0
2474,2023,4,ABRIL,14,VIERNES,4,1
2475,2023,4,ABRIL,14,VIERNES,4,2
2476,2023,4,ABRIL,14,VIERNES,4,3
2477,2023,4,ABRIL,14,VIERNES,4,4
2478,2023,4,ABRIL,14,VIERNES,4,5
2479,2023,4,ABRIL,14,VIERNES,4,6
2480,2023,4,ABRIL,14,VIERNES,4,7
2481,2023,4,ABRIL,14,VIERNES,4,8
2482,2023,4,ABRIL,14,VIERNES,4,9
2483,2023,4,ABRIL,14,VIERNES,4,10
2484,2023,4,ABRIL,14,VIERNES,4,11
2485,2023,4,ABRIL,14,VIERNES,4,12
2486,2023,4,ABRIL,14,VIERNES,4,13
2487,2023,4,ABRIL,14,VIERNES,4,14
2488,2023,4,ABRIL,14,VIERNES,4,15
2489,2023,4,ABRIL,14,VIERNES,4,16
2490,2023,4,ABRIL,14,VIERNES,4,17
2491,2023,4,ABRIL,14,VIERNES,4,18
2492,2023,4,ABRIL,14,VIERNES,4,19
2493,2023,4,ABRIL,14,VIERNES,4,20
2494,2023,4,ABRIL,14,VIERNES,4,21
2495,2023,4,ABRIL,14,VIERNES,4,22
2496,2023,4,ABRIL,14,VIERNES,4,23
2497,2023,4,ABRIL,15,SÁBADO,5,0
2498,2023,4,ABRIL,15,SÁBADO,5,1
2499,2023,4,ABRIL,15,SÁBADO,5,2
2500,2023,4,ABRIL,15,SÁBADO,5,3
2501,2023,4,ABRIL,15,SÁBADO,5,4
2502,2023,4,ABRIL,15,SÁBADO,5,5
2503,2023,4,ABRIL,15,SÁBADO,5,6
2504,2023,4,ABRIL,15,SÁBADO,5,7
2505,2023,4,ABRIL,15,SÁBADO,5,8
2506,2023,4,ABRIL,15,SÁBADO,5,9
2507,2023,4,ABRIL,15,SÁBADO,5,10
2508,2023,4,ABRIL,15,SÁBADO,5,11
2509,2023,4,ABRIL,15,SÁBADO,5,12
2510,2023,4,ABRIL,15,SÁBADO,5,13
2511,2023,4,ABRIL,15,SÁBADO,5,14
2512,2023,4,ABRIL,15,SÁBADO,5,15
2513,2023,4,ABRIL,15,SÁBADO,5,16
2514,2023,4,ABRIL,15,SÁBADO,5,17
2515,2023,4,ABRIL,15,SÁBADO,5,18
2516,2023,4,ABRIL,15,SÁBADO,5,19
2517,2023,4,ABRIL,15,SÁBADO,5,20
2518,2023,4,ABRIL,15,SÁBADO,5,21
2519,2023,4,ABRIL,15,SÁBADO,5,22
2520,2023,4,ABRIL,15,SÁBADO,5,23
2521,2023,4,ABRIL,16,DOMINGO,6,0
2522,2023,4,ABRIL,16,DOMINGO,6,1
2523,2023,4,ABRIL,16,DOMINGO,6,2
2524,2023,4,ABRIL,16,DOMINGO,6,3
2525,2023,4,ABRIL,16,DOMINGO,6,4
2526,2023,4,ABRIL,16,DOMINGO,6,5
2527,2023,4,ABRIL,16,DOMINGO,6,6
2528,2023,4,ABRIL,16,DOMINGO,6,7
2529,2023,4,ABRIL,16,DOMINGO,6,8
2530,2023,4,ABRIL,16,DOMINGO,6,9
2531,2023,4,ABRIL,16,DOMINGO,6,10
2532,2023,4,ABRIL,16,DOMINGO,6,11
2533,2023,4,ABRIL,16,DOMINGO,6,12
2534,2023,4,ABRIL,16,DOMINGO,6,13
2535,2023,4,ABRIL,16,DOMINGO,6,14
2536,2023,4,ABRIL,16,DOMINGO,6,15
2537,2023,4,ABRIL,16,DOMINGO,6,16
2538,2023,4,ABRIL,16,DOMINGO,6,17
2539,2023,4,ABRIL,16,DOMINGO,6,18
2540,2023,4,ABRIL,16,DOMINGO,6,19
2541,2023,4,ABRIL,16,DOMINGO,6,20
2542,2023,4,ABRIL,16,DOMINGO,6,21
2543,2023,4,ABRIL,16,DOMINGO,6,22
2544,2023,4,ABRIL,16,DOMINGO,6,23
2545,2023,4,ABRIL,17,LUNES,0,0
2546,2023,4,ABRIL,17,LUNES,0,1
2547,2023,4,ABRIL,17,LUNES,0,2
2548,2023,4,ABRIL,17,LUNES,0,3
2549,2023,4,ABRIL,17,LUNES,0,4
2550,2023,4,ABRIL,17,LUNES,0,5
2551,2023,4,ABRIL,17,LUNES,0,6
2552,2023,4,ABRIL,17,LUNES,0,7
2553,2023,4,ABRIL,17,LUNES,0,8
2554,2023,4,ABRIL,17,LUNES,0,9
2555,2023,4,ABRIL,17,LUNES,0,10
2556,2023,4,ABRIL,17,LUNES,0,11
2557,2023,4,ABRIL,17,LUNES,0,12
2558,2023,4,ABRIL,17,LUNES,0,13
2559,2023,4,ABRIL,17,LUNES,0,14
2560,2023,4,ABRIL,17,LUNES,0,15
2561,2023,4,ABRIL,17,LUNES,0,16
2562,2023,4,ABRIL,17,LUNES,0,17
2563,2023,4,ABRIL,17,LUNES,0,18
2564,2023,4,ABRIL,17,LUNES,0,19
2565,2023,4,ABRIL,17,LUNES,0,20
2566,2023,4,ABRIL,17,LUNES,0,21
2567,2023,4,ABRIL,17,LUNES,0,22
2568,2023,4,ABRIL,17,LUNES,0,23
2569,2023,4,ABRIL,18,MARTES,1,0
2570,2023,4,ABRIL,18,MARTES,1,1
2571,2023,4,ABRIL,18,MARTES,1,2
2572,2023,4,ABRIL,18,MARTES,1,3
2573,2023,4,ABRIL,18,MARTES,1,4
2574,2023,4,ABRIL,18,MARTES,1,5
2575,2023,4,ABRIL,18,MARTES,1,6
2576,2023,4,ABRIL,18,MARTES,1,7
2577,2023,4,ABRIL,18,MARTES,1,8
2578,2023,4,ABRIL,18,MARTES,1,9
2579,2023,4,ABRIL,18,MARTES,1,10
2580,2023,4,ABRIL,18,MARTES,1,11
2581,2023,4,ABRIL,18,MARTES,1,12
2582,2023,4,ABRIL,18,MARTES,1,13
2583,2023,4,ABRIL,18,MARTES,1,14
2584,2023,4,ABRIL,18,MARTES,1,15
2585,2023,4,ABRIL,18,MARTES,1,16
2586,2023,4,ABRIL,18,MARTES,1,17
2587,2023,4,ABRIL,18,MARTES,1,18
2588,2023,4,ABRIL,18,MARTES,1,19
2589,2023,4,ABRIL,18,MARTES,1,20
2590,2023,4,ABRIL,18,MARTES,1,21
2591,2023,4,ABRIL,18,MARTES,1,22
2592,2023,4,ABRIL,18,MARTES,1,23
2593,2023,4,ABRIL,19,MIÉRCOLES,2,0
2594,2023,4,ABRIL,19,MIÉRCOLES,2,1
2595,2023,4,ABRIL,19,MIÉRCOLES,2,2
2596,2023,4,ABRIL,19,MIÉRCOLES,2,3
2597,2023,4,ABRIL,19,MIÉRCOLES,2,4
2598,2023,4,ABRIL,19,MIÉRCOLES,2,5
2599,2023,4,ABRIL,19,MIÉRCOLES,2,6
2600,2023,4,ABRIL,19,MIÉRCOLES,2,7
2601,2023,4,ABRIL,19,MIÉRCOLES,2,8
2602,2023,4,ABRIL,19,MIÉRCOLES,2,9
2603,2023,4,ABRIL,19,MIÉRCOLES,2,10
2604,2023,4,ABRIL,19,MIÉRCOLES,2,11
2605,2023,4,ABRIL,19,MIÉRCOLES,2,12
2606,2023,4,ABRIL,19,MIÉRCOLES,2,13
2607,2023,4,ABRIL,19,MIÉRCOLES,2,14
2608,2023,4,ABRIL,19,MIÉRCOLES,2,15
2609,2023,4,ABRIL,19,MIÉRCOLES,2,16
2610,2023,4,ABRIL,19,MIÉRCOLES,2,17
2611,2023,4,ABRIL,19,MIÉRCOLES,2,18
2612,2023,4,ABRIL,19,MIÉRCOLES,2,19
2613,2023,4,ABRIL,19,MIÉRCOLES,2,20
2614,2023,4,ABRIL,19,MIÉRCOLES,2,21
2615,2023,4,ABRIL,19,MIÉRCOLES,2,22
2616,2023,4,ABRIL,19,MIÉRCOLES,2,23
2617,2023,4,ABRIL,20,JUEVES,3,0
2618,2023,4,ABRIL,20,JUEVES,3,1
2619,2023,4,ABRIL,20,JUEVES,3,2
2620,2023,4,ABRIL,20,JUEVES,3,3
2621,2023,4,ABRIL,20,JUEVES,3,4
2622,2023,4,ABRIL,20,JUEVES,3,5
2623,2023,4,ABRIL,20,JUEVES,3,6
2624,2023,4,ABRIL,20,JUEVES,3,7
2625,2023,4,ABRIL,20,JUEVES,3,8
2626,2023,4,ABRIL,20,JUEVES,3,9
2627,2023,4,ABRIL,20,JUEVES,3,10
2628,2023,4,ABRIL,20,JUEVES,3,11
2629,2023,4,ABRIL,20,JUEVES,3,12
2630,2023,4,ABRIL,20,JUEVES,3,13
2631,2023,4,ABRIL,20,JUEVES,3,14
2632,2023,4,ABRIL,20,JUEVES,3,15
2633,2023,4,ABRIL,20,JUEVES,3,16
2634,2023,4,ABRIL,20,JUEVES,3,17
2635,2023,4,ABRIL,20,JUEVES,3,18
2636,2023,4,ABRIL,20,JUEVES,3,19
2637,2023,4,ABRIL,20,JUEVES,3,20
2638,2023,4,ABRIL,20,JUEVES,3,21
2639,2023,4,ABRIL,20,JUEVES,3,22
2640,2023,4,ABRIL,20,JUEVES,3,23
2641,2023,4,ABRIL,21,VIERNES,4,0
2642,2023,4,ABRIL,21,VIERNES,4,1
2643,2023,4,ABRIL,21,VIERNES,4,2
2644,2023,4,ABRIL,21,VIERNES,4,3
2645,2023,4,ABRIL,21,VIERNES,4,4
2646,2023,4,ABRIL,21,VIERNES,4,5
2647,2023,4,ABRIL,21,VIERNES,4,6
2648,2023,4,ABRIL,21,VIERNES,4,7
2649,2023,4,ABRIL,21,VIERNES,4,8
2650,2023,4,ABRIL,21,VIERNES,4,9
2651,2023,4,ABRIL,21,VIERNES,4,10
2652,2023,4,ABRIL,21,VIERNES,4,11
2653,2023,4,ABRIL,21,VIERNES,4,12
2654,2023,4,ABRIL,21,VIERNES,4,13
2655,2023,4,ABRIL,21,VIERNES,4,14
2656,2023,4,ABRIL,21,VIERNES,4,15
2657,2023,4,ABRIL,21,VIERNES,4,16
2658,2023,4,ABRIL,21,VIERNES,4,17
2659,2023,4,ABRIL,21,VIERNES,4,18
2660,2023,4,ABRIL,21,VIERNES,4,19
2661,2023,4,ABRIL,21,VIERNES,4,20
2662,2023,4,ABRIL,21,VIERNES,4,21
2663,2023,4,ABRIL,21,VIERNES,4,22
2664,2023,4,ABRIL,21,VIERNES,4,23
2665,2023,4,ABRIL,22,SÁBADO,5,0
2666,2023,4,ABRIL,22,SÁBADO,5,1
2667,2023,4,ABRIL,22,SÁBADO,5,2
2668,2023,4,ABRIL,22,SÁBADO,5,3
2669,2023,4,ABRIL,22,SÁBADO,5,4
2670,2023,4,ABRIL,22,SÁBADO,5,5
2671,2023,4,ABRIL,22,SÁBADO,5,6
2672,2023,4,ABRIL,22,SÁBADO,5,7
2673,2023,4,ABRIL,22,SÁBADO,5,8
2674,2023,4,ABRIL,22,SÁBADO,5,9
2675,2023,4,ABRIL,22,SÁBADO,5,10
2676,2023,4,ABRIL,22,SÁBADO,5,11
2677,2023,4,ABRIL,22,SÁBADO,5,12
2678,2023,4,ABRIL,22,SÁBADO,5,13
2679,2023,4,ABRIL,22,SÁBADO,5,14
2680,2023,4,ABRIL,22,SÁBADO,5,15
2681,2023,4,ABRIL,22,SÁBADO,5,16
2682,2023,4,ABRIL,22,SÁBADO,5,17
2683,2023,4,ABRIL,22,SÁBADO,5,18
2684,2023,4,ABRIL,22,SÁBADO,5,19
2685,2023,4,ABRIL,22,SÁBADO,5,20
2686,2023,4,ABRIL,22,SÁBADO,5,21
2687,2023,4,ABRIL,22,SÁBADO,5,22
2688,2023,4,ABRIL,22,SÁBADO,5,23
2689,2023,4,ABRIL,23,DOMINGO,6,0
2690,2023,4,ABRIL,23,DOMINGO,6,1
2691,2023,4,ABRIL,23,DOMINGO,6,2
2692,2023,4,ABRIL,23,DOMINGO,6,3
2693,2023,4,ABRIL,23,DOMINGO,6,4
2694,2023,4,ABRIL,23,DOMINGO,6,5
2695,2023,4,ABRIL,23,DOMINGO,6,6
2696,2023,4,ABRIL,23,DOMINGO,6,7
2697,2023,4,ABRIL,23,DOMINGO,6,8
2698,2023,4,ABRIL,23,DOMINGO,6,9
2699,2023,4,ABRIL,23,DOMINGO,6,10
2700,2023,4,ABRIL,23,DOMINGO,6,11
2701,2023,4,ABRIL,23,DOMINGO,6,12
2702,2023,4,ABRIL,23,DOMINGO,6,13
2703,2023,4,ABRIL,23,DOMINGO,6,14
2704,2023,4,ABRIL,23,DOMINGO,6,15
2705,2023,4,ABRIL,23,DOMINGO,6,16
2706,2023,4,ABRIL,23,DOMINGO,6,17
2707,2023,4,ABRIL,23,DOMINGO,6,18
2708,2023,4,ABRIL,23,DOMINGO,6,19
2709,2023,4,ABRIL,23,DOMINGO,6,20
2710,2023,4,ABRIL,23,DOMINGO,6,21
2711,2023,4,ABRIL,23,DOMINGO,6,22
2712,2023,4,ABRIL,23,DOMINGO,6,23
2713,2023,4,ABRIL,24,LUNES,0,0
2714,2023,4,ABRIL,24,LUNES,0,1
2715,2023,4,ABRIL,24,LUNES,0,2
2716,2023,4,ABRIL,24,LUNES,0,3
2717,2023,4,ABRIL,24,LUNES,0,4
2718,2023,4,ABRIL,24,LUNES,0,5
2719,2023,4,ABRIL,24,LUNES,0,6
2720,2023,4,ABRIL,24,LUNES,0,7
2721,2023,4,ABRIL,24,LUNES,0,8
2722,2023,4,ABRIL,24,LUNES,0,9
2723,2023,4,ABRIL,24,LUNES,0,10
2724,2023,4,ABRIL,24,LUNES,0,11
2725,2023,4,ABRIL,24,LUNES,0,12
2726,2023,4,ABRIL,24,LUNES,0,13
2727,2023,4,ABRIL,24,LUNES,0,14
2728,2023,4,ABRIL,24,LUNES,0,15
2729,2023,4,ABRIL,24,LUNES,0,16
2730,2023,4,ABRIL,24,LUNES,0,17
2731,2023,4,ABRIL,24,LUNES,0,18
2732,2023,4,ABRIL,24,LUNES,0,19
2733,2023,4,ABRIL,24,LUNES,0,20
2734,2023,4,ABRIL,24,LUNES,0,21
2735,2023,4,ABRIL,24,LUNES,0,22
2736,2023,4,ABRIL,24,LUNES,0,23
2737,2023,4,ABRIL,25,MARTES,1,0
2738,2023,4,ABRIL,25,MARTES,1,1
2739,2023,4,ABRIL,25,MARTES,1,2
2740,2023,4,ABRIL,25,MARTES,1,3
2741,2023,4,ABRIL,25,MARTES,1,4
2742,2023,4,ABRIL,25,MARTES,1,5
2743,2023,4,ABRIL,25,MARTES,1,6
2744,2023,4,ABRIL,25,MARTES,1,7
2745,2023,4,ABRIL,25,MARTES,1,8
2746,2023,4,ABRIL,25,MARTES,1,9
2747,2023,4,ABRIL,25,MARTES,1,10
2748,2023,4,ABRIL,25,MARTES,1,11
2749,2023,4,ABRIL,25,MARTES,1,12
2750,2023,4,ABRIL,25,MARTES,1,13
2751,2023,4,ABRIL,25,MARTES,1,14
2752,2023,4,ABRIL,25,MARTES,1,15
2753,2023,4,ABRIL,25,MARTES,1,16
2754,2023,4,ABRIL,25,MARTES,1,17
2755,2023,4,ABRIL,25,MARTES,1,18
2756,2023,4,ABRIL,25,MARTES,1,19
2757,2023,4,ABRIL,25,MARTES,1,20
2758,2023,4,ABRIL,25,MARTES,1,21
2759,2023,4,ABRIL,25,MARTES,1,22
2760,2023,4,ABRIL,25,MARTES,1,23
2761,2023,4,ABRIL,26,MIÉRCOLES,2,0
2762,2023,4,ABRIL,26,MIÉRCOLES,2,1
2763,2023,4,ABRIL,26,MIÉRCOLES,2,2
2764,2023,4,ABRIL,26,MIÉRCOLES,2,3
2765,2023,4,ABRIL,26,MIÉRCOLES,2,4
2766,2023,4,ABRIL,26,MIÉRCOLES,2,5
2767,2023,4,ABRIL,26,MIÉRCOLES,2,6
2768,2023,4,ABRIL,26,MIÉRCOLES,2,7
2769,2023,4,ABRIL,26,MIÉRCOLES,2,8
2770,2023,4,ABRIL,26,MIÉRCOLES,2,9
2771,2023,4,ABRIL,26,MIÉRCOLES,2,10
2772,2023,4,ABRIL,26,MIÉRCOLES,2,11
2773,2023,4,ABRIL,26,MIÉRCOLES,2,12
2774,2023,4,ABRIL,26,MIÉRCOLES,2,13
2775,2023,4,ABRIL,26,MIÉRCOLES,2,14
2776,2023,4,ABRIL,26,MIÉRCOLES,2,15
2777,2023,4,ABRIL,26,MIÉRCOLES,2,16
2778,2023,4,ABRIL,26,MIÉRCOLES,2,17
2779,2023,4,ABRIL,26,MIÉRCOLES,2,18
2780,2023,4,ABRIL,26,MIÉRCOLES,2,19
2781,2023,4,ABRIL,26,MIÉRCOLES,2,20
2782,2023,4,ABRIL,26,MIÉRCOLES,2,21
2783,2023,4,ABRIL,26,MIÉRCOLES,2,22
2784,2023,4,ABRIL,26,MIÉRCOLES,2,23
2785,2023,4,ABRIL,27,JUEVES,3,0
2786,2023,4,ABRIL,27,JUEVES,3,1
2787,2023,4,ABRIL,27,JUEVES,3,2
2788,2023,4,ABRIL,27,JUEVES,3,3
2789,2023,4,ABRIL,27,JUEVES,3,4
2790,2023,4,ABRIL,27,JUEVES,3,5
2791,2023,4,ABRIL,27,JUEVES,3,6
2792,2023,4,ABRIL,27,JUEVES,3,7
2793,2023,4,ABRIL,27,JUEVES,3,8
2794,2023,4,ABRIL,27,JUEVES,3,9
2795,2023,4,ABRIL,27,JUEVES,3,10
2796,2023,4,ABRIL,27,JUEVES,3,11
2797,2023,4,ABRIL,27,JUEVES,3,12
2798,2023,4,ABRIL,27,JUEVES,3,13
2799,2023,4,ABRIL,27,JUEVES,3,14
2800,2023,4,ABRIL,27,JUEVES,3,15
2801,2023,4,ABRIL,27,JUEVES,3,16
2802,2023,4,ABRIL,27,JUEVES,3,17
2803,2023,4,ABRIL,27,JUEVES,3,18
2804,2023,4,ABRIL,27,JUEVES,3,19
2805,2023,4,ABRIL,27,JUEVES,3,20
2806,2023,4,ABRIL,27,JUEVES,3,21
2807,2023,4,ABRIL,27,JUEVES,3,22
2808,2023,4,ABRIL,27,JUEVES,3,23
2809,2023,4,ABRIL,28,VIERNES,4,0
2810,2023,4,ABRIL,28,VIERNES,4,1
2811,2023,4,ABRIL,28,VIERNES,4,2
2812,2023,4,ABRIL,28,VIERNES,4,3
2813,2023,4,ABRIL,28,VIERNES,4,4
2814,2023,4,ABRIL,28,VIERNES,4,5
2815,2023,4,ABRIL,28,VIERNES,4,6
2816,2023,4,ABRIL,28,VIERNES,4,7
2817,2023,4,ABRIL,28,VIERNES,4,8
2818,2023,4,ABRIL,28,VIERNES,4,9
2819,2023,4,ABRIL,28,VIERNES,4,10
2820,2023,4,ABRIL,28,VIERNES,4,11
2821,2023,4,ABRIL,28,VIERNES,4,12
2822,2023,4,ABRIL,28,VIERNES,4,13
2823,2023,4,ABRIL,28,VIERNES,4,14
2824,2023,4,ABRIL,28,VIERNES,4,15
2825,2023,4,ABRIL,28,VIERNES,4,16
2826,2023,4,ABRIL,28,VIERNES,4,17
2827,2023,4,ABRIL,28,VIERNES,4,18
2828,2023,4,ABRIL,28,VIERNES,4,19
2829,2023,4,ABRIL,28,VIERNES,4,20
2830,2023,4,ABRIL,28,VIERNES,4,21
2831,2023,4,ABRIL,28,VIERNES,4,22
2832,2023,4,ABRIL,28,VIERNES,4,23
2833,2023,4,ABRIL,29,SÁBADO,5,0
2834,2023,4,ABRIL,29,SÁBADO,5,1
2835,2023,4,ABRIL,29,SÁBADO,5,2
2836,2023,4,ABRIL,29,SÁBADO,5,3
2837,2023,4,ABRIL,29,SÁBADO,5,4
2838,2023,4,ABRIL,29,SÁBADO,5,5
2839,2023,4,ABRIL,29,SÁBADO,5,6
2840,2023,4,ABRIL,29,SÁBADO,5,7
2841,2023,4,ABRIL,29,SÁBADO,5,8
2842,2023,4,ABRIL,29,SÁBADO,5,9
2843,2023,4,ABRIL,29,SÁBADO,5,10
2844,2023,4,ABRIL,29,SÁBADO,5,11
2845,2023,4,ABRIL,29,SÁBADO,5,12
2846,2023,4,ABRIL,29,SÁBADO,5,13
2847,2023,4,ABRIL,29,SÁBADO,5,14
2848,2023,4,ABRIL,29,SÁBADO,5,15
2849,2023,4,ABRIL,29,SÁBADO,5,16
2850,2023,4,ABRIL,29,SÁBADO,5,17
2851,2023,4,ABRIL,29,SÁBADO,5,18
2852,2023,4,ABRIL,29,SÁBADO,5,19
2853,2023,4,ABRIL,29,SÁBADO,5,20
2854,2023,4,ABRIL,29,SÁBADO,5,21
2855,2023,4,ABRIL,29,SÁBADO,5,22
2856,2023,4,ABRIL,29,SÁBADO,5,23
2857,2023,4,ABRIL,30,DOMINGO,6,0
2858,2023,4,ABRIL,30,DOMINGO,6,1
2859,2023,4,ABRIL,30,DOMINGO,6,2
2860,2023,4,ABRIL,30,DOMINGO,6,3
2861,2023,4,ABRIL,30,DOMINGO,6,4
2862,2023,4,ABRIL,30,DOMINGO,6,5
2863,2023,4,ABRIL,30,DOMINGO,6,6
2864,2023,4,ABRIL,30,DOMINGO,6,7
2865,2023,4,ABRIL,30,DOMINGO,6,8
2866,2023,4,ABRIL,30,DOMINGO,6,9
2867,2023,4,ABRIL,30,DOMINGO,6,10
2868,2023,4,ABRIL,30,DOMINGO,6,11
2869,2023,4,ABRIL,30,DOMINGO,6,12
2870,2023,4,ABRIL,30,DOMINGO,6,13
2871,2023,4,ABRIL,30,DOMINGO,6,14
2872,2023,4,ABRIL,30,DOMINGO,6,15
2873,2023,4,ABRIL,30,DOMINGO,6,16
2874,2023,4,ABRIL,30,DOMINGO,6,17
2875,2023,4,ABRIL,30,DOMINGO,6,18
2876,2023,4,ABRIL,30,DOMINGO,6,19
2877,2023,4,ABRIL,30,DOMINGO,6,20
2878,2023,4,ABRIL,30,DOMINGO,6,21
2879,2023,4,ABRIL,30,DOMINGO,6,22
2880,2023,4,ABRIL,30,DOMINGO,6,23
2881,2023,5,MAYO,1,LUNES,0,0
2882,2023,5,MAYO,1,LUNES,0,1
2883,2023,5,MAYO,1,LUNES,0,2
2884,2023,5,MAYO,1,LUNES,0,3
2885,2023,5,MAYO,1,LUNES,0,4
2886,2023,5,MAYO,1,LUNES,0,5
2887,2023,5,MAYO,1,LUNES,0,6
2888,2023,5,MAYO,1,LUNES,0,7
2889,2023,5,MAYO,1,LUNES,0,8
2890,2023,5,MAYO,1,LUNES,0,9
2891,2023,5,MAYO,1,LUNES,0,10
2892,2023,5,MAYO,1,LUNES,0,11
2893,2023,5,MAYO,1,LUNES,0,12
2894,2023,5,MAYO,1,LUNES,0,13
2895,2023,5,MAYO,1,LUNES,0,14
2896,2023,5,MAYO,1,LUNES,0,15
2897,2023,5,MAYO,1,LUNES,0,16
2898,2023,5,MAYO,1,LUNES,0,17
2899,2023,5,MAYO,1,LUNES,0,18
2900,2023,5,MAYO,1,LUNES,0,19
2901,2023,5,MAYO,1,LUNES,0,20
2902,2023,5,MAYO,1,LUNES,0,21
2903,2023,5,MAYO,1,LUNES,0,22
2904,2023,5,MAYO,1,LUNES,0,23
2905,2023,5,MAYO,2,MARTES,1,0
2906,2023,5,MAYO,2,MARTES,1,1
2907,2023,5,MAYO,2,MARTES,1,2
2908,2023,5,MAYO,2,MARTES,1,3
2909,2023,5,MAYO,2,MARTES,1,4
2910,2023,5,MAYO,2,MARTES,1,5
